Código Departamento|Departamento|Código Entidad|Entidad|Dimensión|Subcategoría|Indicador|Dato Numérico|Dato Cualitativo|Año|Mes|Fuente|Unidad de Medida
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 35 y 39 años, del total de población proyectada para la entidad territorial|6,39||2029|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 35 y 39 años, del total de población proyectada para la entidad territorial|6,44||2030|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 35 y 39 años, del total de población proyectada para la entidad territorial|6,47||2031|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 35 y 39 años, del total de población proyectada para la entidad territorial|6,49||2032|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 35 y 39 años, del total de población proyectada para la entidad territorial|6,51||2033|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 35 y 39 años, del total de población proyectada para la entidad territorial|6,52||2034|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 35 y 39 años, del total de población proyectada para la entidad territorial|6,54||2035|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 40 y 44 años, del total de población proyectada para la entidad territorial|4,84||2020|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 40 y 44 años, del total de población proyectada para la entidad territorial|4,91||2021|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 40 y 44 años, del total de población proyectada para la entidad territorial|4,99||2022|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 40 y 44 años, del total de población proyectada para la entidad territorial|5,08||2023|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 40 y 44 años, del total de población proyectada para la entidad territorial|5,14||2024|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 40 y 44 años, del total de población proyectada para la entidad territorial|5,23||2025|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 40 y 44 años, del total de población proyectada para la entidad territorial|5,29||2026|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 40 y 44 años, del total de población proyectada para la entidad territorial|5,38||2027|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 40 y 44 años, del total de población proyectada para la entidad territorial|5,46||2028|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 40 y 44 años, del total de población proyectada para la entidad territorial|5,56||2029|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 40 y 44 años, del total de población proyectada para la entidad territorial|5,67||2030|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 40 y 44 años, del total de población proyectada para la entidad territorial|5,78||2031|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 40 y 44 años, del total de población proyectada para la entidad territorial|5,90||2032|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 40 y 44 años, del total de población proyectada para la entidad territorial|5,99||2033|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 40 y 44 años, del total de población proyectada para la entidad territorial|6,08||2034|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 40 y 44 años, del total de población proyectada para la entidad territorial|6,13||2035|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 45 y 49 años, del total de población proyectada para la entidad territorial|3,93||2020|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 45 y 49 años, del total de población proyectada para la entidad territorial|3,97||2021|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 45 y 49 años, del total de población proyectada para la entidad territorial|4,02||2022|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 45 y 49 años, del total de población proyectada para la entidad territorial|4,08||2023|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 45 y 49 años, del total de población proyectada para la entidad territorial|4,15||2024|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 45 y 49 años, del total de población proyectada para la entidad territorial|4,23||2025|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 45 y 49 años, del total de población proyectada para la entidad territorial|4,30||2026|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 45 y 49 años, del total de población proyectada para la entidad territorial|4,39||2027|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 45 y 49 años, del total de población proyectada para la entidad territorial|4,48||2028|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
20|Cesar|20570|Pueblo Bello|Demografía y población|Población total por grupos quinquenales de edad|Porcentaje de población entre los 45 y 49 años, del total de población proyectada para la entidad territorial|4,56||2029|12|DANE - Proyecciones de población con base en el Censo 2018. Elaboración DNP|Porcentaje
